 "s" , "o" ,
 "https://en-word.net/lemma/uncommon#uncommon-ewn-00489640-a" , "https://en-word.net/lemma/common#common-ewn-00487699-a" ,
 "https://en-word.net/lemma/extraordinary#extraordinary-ewn-01679784-a" , "https://en-word.net/lemma/ordinary#ordinary-ewn-01677162-a" ,
 "https://en-word.net/lemma/unremarkably#unremarkably-ewn-00107608-r" , "https://en-word.net/lemma/remarkably#remarkably-ewn-00107917-r" ,
 "https://en-word.net/lemma/unusual#unusual-ewn-00492026-a" , "https://en-word.net/lemma/usual#usual-ewn-00491099-a" ,
 "https://en-word.net/lemma/usual#usual-ewn-00491099-a" , "https://en-word.net/lemma/unusual#unusual-ewn-00492026-a" ,
 "https://en-word.net/lemma/catabolic#catabolic-ewn-00108795-a" , "https://en-word.net/lemma/anabolic#anabolic-ewn-00108459-a" ,
 "https://en-word.net/lemma/catabolism#catabolism-ewn-13464960-n" , "https://en-word.net/lemma/anabolism#anabolism-ewn-13451668-n" ,
 "https://en-word.net/lemma/anabolic#anabolic-ewn-00108459-a" , "https://en-word.net/lemma/catabolic#catabolic-ewn-00108795-a" ,
 "https://en-word.net/lemma/predictable#predictable-ewn-01847459-a" , "https://en-word.net/lemma/unpredictable#unpredictable-ewn-01847916-a" ,
 "https://en-word.net/lemma/sudden#sudden-ewn-01146764-a" , "https://en-word.net/lemma/gradual#gradual-ewn-01146289-a" ,
 "https://en-word.net/lemma/anabolism#anabolism-ewn-13451668-n" , "https://en-word.net/lemma/catabolism#catabolism-ewn-13464960-n" ,
 "https://en-word.net/lemma/cataclinal#cataclinal-ewn-00109245-a" , "https://en-word.net/lemma/anaclinal#anaclinal-ewn-00109074-a" ,
 "https://en-word.net/lemma/anaclinal#anaclinal-ewn-00109074-a" , "https://en-word.net/lemma/cataclinal#cataclinal-ewn-00109245-a" ,
 "https://en-word.net/lemma/there#there-ewn-00109919-r" , "https://en-word.net/lemma/here#here-ewn-00109247-r" ,
 "https://en-word.net/lemma/here#here-ewn-00109247-r" , "https://en-word.net/lemma/there#there-ewn-00109919-r" ,
 "https://en-word.net/lemma/astigmatic#astigmatic-ewn-00109509-a" , "https://en-word.net/lemma/anastigmatic#anastigmatic-ewn-00109406-a" ,
 "https://en-word.net/lemma/anastigmatic#anastigmatic-ewn-00109406-a" , "https://en-word.net/lemma/astigmatic#astigmatic-ewn-00109509-a" ,
 "https://en-word.net/lemma/there#there-ewn-00110073-r" , "https://en-word.net/lemma/here#here-ewn-00109415-r" ,
 "https://en-word.net/lemma/here#here-ewn-00109415-r" , "https://en-word.net/lemma/there#there-ewn-00110073-r" ,
 "https://en-word.net/lemma/stay#stay-ewn-00117793-v" , "https://en-word.net/lemma/change#change-ewn-00109468-v" ,
 "https://en-word.net/lemma/change#change-ewn-00109468-v" , "https://en-word.net/lemma/stay#stay-ewn-00117793-v" ,
 "https://en-word.net/lemma/stigmatism#stigmatism-ewn-13961696-n" , "https://en-word.net/lemma/astigmatism#astigmatism-ewn-13961932-n" ,
 "https://en-word.net/lemma/synclinal#synclinal-ewn-00109944-a" , "https://en-word.net/lemma/anticlinal#anticlinal-ewn-00109827-a" ,
 "https://en-word.net/lemma/anticlinal#anticlinal-ewn-00109827-a" , "https://en-word.net/lemma/synclinal#synclinal-ewn-00109944-a" ,
 "https://en-word.net/lemma/catadromous#catadromous-ewn-00110193-a" , "https://en-word.net/lemma/anadromous#anadromous-ewn-00110072-a" ,
 "https://en-word.net/lemma/diadromous#diadromous-ewn-00110315-a" , "https://en-word.net/lemma/anadromous#anadromous-ewn-00110072-a" ,
 "https://en-word.net/lemma/anadromous#anadromous-ewn-00110072-a" , "https://en-word.net/lemma/catadromous#catadromous-ewn-00110193-a" ,
 "https://en-word.net/lemma/diadromous#diadromous-ewn-00110315-a" , "https://en-word.net/lemma/catadromous#catadromous-ewn-00110193-a" ,
 "https://en-word.net/lemma/anadromous#anadromous-ewn-00110072-a" , "https://en-word.net/lemma/diadromous#diadromous-ewn-00110315-a" ,
 "https://en-word.net/lemma/catadromous#catadromous-ewn-00110193-a" , "https://en-word.net/lemma/diadromous#diadromous-ewn-00110315-a" ,
 "https://en-word.net/lemma/katabatic#katabatic-ewn-00110593-a" , "https://en-word.net/lemma/anabatic#anabatic-ewn-00110444-a" ,
 "https://en-word.net/lemma/anabatic#anabatic-ewn-00110444-a" , "https://en-word.net/lemma/katabatic#katabatic-ewn-00110593-a" ,
 "https://en-word.net/lemma/unpeaceful#unpeaceful-ewn-01746545-a" , "https://en-word.net/lemma/peaceful#peaceful-ewn-01745141-a" ,
 "https://en-word.net/lemma/oral#oral-ewn-00111063-a" , "https://en-word.net/lemma/anal#anal-ewn-00110777-a" ,
 "https://en-word.net/lemma/anal#anal-ewn-00110777-a" , "https://en-word.net/lemma/oral#oral-ewn-00111063-a" ,
 "https://en-word.net/lemma/scientific#scientific-ewn-02091950-a" , "https://en-word.net/lemma/unscientific#unscientific-ewn-02092278-a" ,
 "https://en-word.net/lemma/proud#proud-ewn-01895355-a" , "https://en-word.net/lemma/humble#humble-ewn-01899020-a" ,
 "https://en-word.net/lemma/outdoors#outdoors-ewn-00111402-r" , "https://en-word.net/lemma/indoors#indoors-ewn-00111276-r" ,
 "https://en-word.net/lemma/outside#outside-ewn-00111402-r" , "https://en-word.net/lemma/inside#inside-ewn-00111276-r" ,
 "https://en-word.net/lemma/indoors#indoors-ewn-00111276-r" , "https://en-word.net/lemma/outdoors#outdoors-ewn-00111402-r" ,
 "https://en-word.net/lemma/inside#inside-ewn-00111276-r" , "https://en-word.net/lemma/outside#outside-ewn-00111402-r" ,
 "https://en-word.net/lemma/digital#digital-ewn-00111512-a" , "https://en-word.net/lemma/analogue#analogue-ewn-00111308-a" ,
 "https://en-word.net/lemma/analogue#analogue-ewn-00111308-a" , "https://en-word.net/lemma/digital#digital-ewn-00111512-a" ,
 "https://en-word.net/lemma/outside#outside-ewn-00111662-r" , "https://en-word.net/lemma/inside#inside-ewn-00111558-r" ,
 "https://en-word.net/lemma/inside#inside-ewn-00111558-r" , "https://en-word.net/lemma/outside#outside-ewn-00111662-r" ,
 "https://en-word.net/lemma/synthetic#synthetic-ewn-00111940-a" , "https://en-word.net/lemma/analytic#analytic-ewn-00111664-a" ,
 "https://en-word.net/lemma/analytic#analytic-ewn-00111664-a" , "https://en-word.net/lemma/synthetic#synthetic-ewn-00111940-a" ,
 "https://en-word.net/lemma/synthetic#synthetic-ewn-00112667-a" , "https://en-word.net/lemma/analytic#analytic-ewn-00112226-a" ,
 "https://en-word.net/lemma/analytic#analytic-ewn-00112226-a" , "https://en-word.net/lemma/synthetic#synthetic-ewn-00112667-a" ,
 "https://en-word.net/lemma/least#least-ewn-00112501-r" , "https://en-word.net/lemma/most#most-ewn-00112352-r" ,
 "https://en-word.net/lemma/most#most-ewn-00112352-r" , "https://en-word.net/lemma/least#least-ewn-00112501-r" ,
 "https://en-word.net/lemma/voluble#voluble-ewn-02392399-a" , "https://en-word.net/lemma/taciturn#taciturn-ewn-02391948-a" ,
 "https://en-word.net/lemma/national#national-ewn-01572255-a" , "https://en-word.net/lemma/international#international-ewn-01572768-a" ,
 "https://en-word.net/lemma/synthetic#synthetic-ewn-00113439-a" , "https://en-word.net/lemma/analytic#analytic-ewn-00113042-a" ,
 "https://en-word.net/lemma/synthesis#synthesis-ewn-05791945-n" , "https://en-word.net/lemma/analysis#analysis-ewn-05780664-n" ,
 "https://en-word.net/lemma/analytic#analytic-ewn-00113042-a" , "https://en-word.net/lemma/synthetic#synthetic-ewn-00113439-a" ,
 "https://en-word.net/lemma/pull#pull-ewn-01450719-v" , "https://en-word.net/lemma/push#push-ewn-01875972-v" ,
 "https://en-word.net/lemma/evitable#evitable-ewn-00344599-a" , "https://en-word.net/lemma/inevitable#inevitable-ewn-00343913-a" ,
 "https://en-word.net/lemma/analysis#analysis-ewn-05780664-n" , "https://en-word.net/lemma/synthesis#synthesis-ewn-05791945-n" ,
 "https://en-word.net/lemma/derivational#derivational-ewn-00114056-a" , "https://en-word.net/lemma/inflectional#inflectional-ewn-00113826-a" ,
 "https://en-word.net/lemma/inflectional#inflectional-ewn-00113826-a" , "https://en-word.net/lemma/derivational#derivational-ewn-00114056-a" ,
 "https://en-word.net/lemma/inorganically#inorganically-ewn-00114348-r" , "https://en-word.net/lemma/organically#organically-ewn-00114218-r" ,
 "https://en-word.net/lemma/organically#organically-ewn-00114218-r" , "https://en-word.net/lemma/inorganically#inorganically-ewn-00114348-r" ,
 "https://en-word.net/lemma/inorganic#inorganic-ewn-01683903-a" , "https://en-word.net/lemma/organic#organic-ewn-01683714-a" ,
 "https://en-word.net/lemma/syncarpous#syncarpous-ewn-00114474-a" , "https://en-word.net/lemma/apocarpous#apocarpous-ewn-00114287-a" ,
 "https://en-word.net/lemma/apocarpous#apocarpous-ewn-00114287-a" , "https://en-word.net/lemma/syncarpous#syncarpous-ewn-00114474-a" ,
 "https://en-word.net/lemma/organic#organic-ewn-01683714-a" , "https://en-word.net/lemma/inorganic#inorganic-ewn-01683903-a" ,
 "https://en-word.net/lemma/unangry#unangry-ewn-00117274-a" , "https://en-word.net/lemma/angry#angry-ewn-00114629-a" ,
 "https://en-word.net/lemma/angry#angry-ewn-00114629-a" , "https://en-word.net/lemma/unangry#unangry-ewn-00117274-a" ,
 "https://en-word.net/lemma/unofficially#unofficially-ewn-00115368-r" , "https://en-word.net/lemma/officially#officially-ewn-00115217-r" ,
 "https://en-word.net/lemma/officially#officially-ewn-00115217-r" , "https://en-word.net/lemma/unofficially#unofficially-ewn-00115368-r" ,
 "https://en-word.net/lemma/push#push-ewn-01875972-v" , "https://en-word.net/lemma/pull#pull-ewn-01450719-v" ,
 "https://en-word.net/lemma/official#official-ewn-01636580-a" , "https://en-word.net/lemma/unofficial#unofficial-ewn-01637634-a" ,
 "https://en-word.net/lemma/peripherally#peripherally-ewn-00115839-r" , "https://en-word.net/lemma/centrally#centrally-ewn-00115657-r" ,
 "https://en-word.net/lemma/peripheral#peripheral-ewn-00332344-a" , "https://en-word.net/lemma/central#central-ewn-00330729-a" ,
 "https://en-word.net/lemma/centrally#centrally-ewn-00115657-r" , "https://en-word.net/lemma/peripherally#peripherally-ewn-00115839-r" ,
 "https://en-word.net/lemma/central#central-ewn-00330729-a" , "https://en-word.net/lemma/peripheral#peripheral-ewn-00332344-a" ,
 "https://en-word.net/lemma/nonpolitical#nonpolitical-ewn-01820414-a" , "https://en-word.net/lemma/political#political-ewn-01819670-a" ,
 "https://en-word.net/lemma/lower#lower-ewn-01977139-v" , "https://en-word.net/lemma/raise#raise-ewn-01978076-v" ,
 "https://en-word.net/lemma/unresentful#unresentful-ewn-00117917-a" , "https://en-word.net/lemma/resentful#resentful-ewn-00117340-a" ,
 "https://en-word.net/lemma/resentful#resentful-ewn-00117340-a" , "https://en-word.net/lemma/unresentful#unresentful-ewn-00117917-a" ,
 "https://en-word.net/lemma/distributive#distributive-ewn-00469904-a" , "https://en-word.net/lemma/collective#collective-ewn-00468799-a" ,
 "https://en-word.net/lemma/separate#separate-ewn-02116958-a" , "https://en-word.net/lemma/joint#joint-ewn-02118964-a" ,
 "https://en-word.net/lemma/insentient#insentient-ewn-00118565-a" , "https://en-word.net/lemma/sentient#sentient-ewn-00118196-a" ,
 "https://en-word.net/lemma/inanimateness#inanimateness-ewn-05013469-n" , "https://en-word.net/lemma/animateness#animateness-ewn-05012631-n" ,
 "https://en-word.net/lemma/sentient#sentient-ewn-00118196-a" , "https://en-word.net/lemma/insentient#insentient-ewn-00118565-a" ,
 "https://en-word.net/lemma/sentience#sentience-ewn-05013204-n" , "https://en-word.net/lemma/insentience#insentience-ewn-05013933-n" ,
 "https://en-word.net/lemma/inanimate#inanimate-ewn-00119049-a" , "https://en-word.net/lemma/animate#animate-ewn-00118877-a" ,
 "https://en-word.net/lemma/animate#animate-ewn-00118877-a" , "https://en-word.net/lemma/inanimate#inanimate-ewn-00119049-a" ,
 "https://en-word.net/lemma/sameness#sameness-ewn-04749775-n" , "https://en-word.net/lemma/difference#difference-ewn-04756076-n" ,
 "https://en-word.net/lemma/dedifferentiate#dedifferentiate-ewn-00119533-v" , "https://en-word.net/lemma/differentiate#differentiate-ewn-00119332-v" ,
 "https://en-word.net/lemma/differentiate#differentiate-ewn-00119332-v" , "https://en-word.net/lemma/dedifferentiate#dedifferentiate-ewn-00119533-v" ,
 "https://en-word.net/lemma/unanimated#unanimated-ewn-00120219-a" , "https://en-word.net/lemma/animated#animated-ewn-00119378-a" ,
 "https://en-word.net/lemma/animated#animated-ewn-00119378-a" , "https://en-word.net/lemma/unanimated#unanimated-ewn-00120219-a" ,
 "https://en-word.net/lemma/devitalize#devitalize-ewn-00166760-v" , "https://en-word.net/lemma/vitalize#vitalize-ewn-00164624-v" ,
 "https://en-word.net/lemma/on_the_one_hand#on_the_one_hand-ewn-00120682-r" , "https://en-word.net/lemma/on_the_other_hand#on_the_other_hand-ewn-00120473-r" ,
 "https://en-word.net/lemma/on_the_other_hand#on_the_other_hand-ewn-00120473-r" , "https://en-word.net/lemma/on_the_one_hand#on_the_one_hand-ewn-00120682-r" ,
 "https://en-word.net/lemma/unenlivened#unenlivened-ewn-00120942-a" , "https://en-word.net/lemma/enlivened#enlivened-ewn-00120685-a" ,
 "https://en-word.net/lemma/enlivened#enlivened-ewn-00120685-a" , "https://en-word.net/lemma/unenlivened#unenlivened-ewn-00120942-a" ,
 "https://en-word.net/lemma/unsuccessfully#unsuccessfully-ewn-00169098-r" , "https://en-word.net/lemma/successfully#successfully-ewn-00120824-r" ,
 "https://en-word.net/lemma/unsuccessful#unsuccessful-ewn-02341445-a" , "https://en-word.net/lemma/successful#successful-ewn-02339254-a" ,
 "https://en-word.net/lemma/successfully#successfully-ewn-00120824-r" , "https://en-word.net/lemma/unsuccessfully#unsuccessfully-ewn-00169098-r" ,
 "https://en-word.net/lemma/inanimate#inanimate-ewn-00121221-a" , "https://en-word.net/lemma/animate#animate-ewn-00121062-a" ,
 "https://en-word.net/lemma/animate#animate-ewn-00121062-a" , "https://en-word.net/lemma/inanimate#inanimate-ewn-00121221-a" ,
 "https://en-word.net/lemma/inconsistently#inconsistently-ewn-00121725-r" , "https://en-word.net/lemma/consistently#consistently-ewn-00121358-r" ,
 "https://en-word.net/lemma/unsystematically#unsystematically-ewn-00121562-r" , "https://en-word.net/lemma/systematically#systematically-ewn-00121358-r" ,
 "https://en-word.net/lemma/inconsistent#inconsistent-ewn-00580271-a" , "https://en-word.net/lemma/consistent#consistent-ewn-00579031-a" ,
 "https://en-word.net/lemma/consistently#consistently-ewn-00121358-r" , "https://en-word.net/lemma/inconsistently#inconsistently-ewn-00121725-r" ,
 "https://en-word.net/lemma/systematically#systematically-ewn-00121358-r" , "https://en-word.net/lemma/unsystematically#unsystematically-ewn-00121562-r" ,
 "https://en-word.net/lemma/unsystematic#unsystematic-ewn-02391719-a" , "https://en-word.net/lemma/systematic#systematic-ewn-02391502-a" ,
 "https://en-word.net/lemma/onymous#onymous-ewn-00121844-a" , "https://en-word.net/lemma/anonymous#anonymous-ewn-00121384-a" ,
 "https://en-word.net/lemma/anonymous#anonymous-ewn-00121384-a" , "https://en-word.net/lemma/onymous#onymous-ewn-00121844-a" ,
 "https://en-word.net/lemma/systematic#systematic-ewn-02391502-a" , "https://en-word.net/lemma/unsystematic#unsystematic-ewn-02391719-a" ,
 "https://en-word.net/lemma/consistent#consistent-ewn-00579031-a" , "https://en-word.net/lemma/inconsistent#inconsistent-ewn-00580271-a" ,
 "https://en-word.net/lemma/avascular#avascular-ewn-02885357-a" , "https://en-word.net/lemma/vascular#vascular-ewn-02885115-a" ,
 "https://en-word.net/lemma/postmortem#postmortem-ewn-00122459-a" , "https://en-word.net/lemma/antemortem#antemortem-ewn-00122362-a" ,
 "https://en-word.net/lemma/antemortem#antemortem-ewn-00122362-a" , "https://en-word.net/lemma/postmortem#postmortem-ewn-00122459-a" ,
 "https://en-word.net/lemma/posteriority#posteriority-ewn-05054768-n" , "https://en-word.net/lemma/priority#priority-ewn-05054430-n" ,
 "https://en-word.net/lemma/invariable#invariable-ewn-02515761-a" , "https://en-word.net/lemma/variable#variable-ewn-02514176-a" ,
 "https://en-word.net/lemma/unconstitutionally#unconstitutionally-ewn-00123157-r" , "https://en-word.net/lemma/constitutionally#constitutionally-ewn-00123008-r" ,
 "https://en-word.net/lemma/constitutionally#constitutionally-ewn-00123008-r" , "https://en-word.net/lemma/unconstitutionally#unconstitutionally-ewn-00123157-r" ,
 "https://en-word.net/lemma/unconstitutional#unconstitutional-ewn-00181511-a" , "https://en-word.net/lemma/constitutional#constitutional-ewn-00181225-a" ,
 "https://en-word.net/lemma/constitutional#constitutional-ewn-00181225-a" , "https://en-word.net/lemma/unconstitutional#unconstitutional-ewn-00181511-a" ,
 "https://en-word.net/lemma/undemocratically#undemocratically-ewn-00123514-r" , "https://en-word.net/lemma/democratically#democratically-ewn-00123311-r" ,
 "https://en-word.net/lemma/democratically#democratically-ewn-00123311-r" , "https://en-word.net/lemma/undemocratically#undemocratically-ewn-00123514-r" ,
 "https://en-word.net/lemma/undemocratic#undemocratic-ewn-00720861-a" , "https://en-word.net/lemma/democratic#democratic-ewn-00718584-a" ,
 "https://en-word.net/lemma/democratic#democratic-ewn-00718584-a" , "https://en-word.net/lemma/undemocratic#undemocratic-ewn-00720861-a" ,
 "https://en-word.net/lemma/charge#charge-ewn-01491585-v" , "https://en-word.net/lemma/discharge#discharge-ewn-01491961-v" ,
 "https://en-word.net/lemma/retrorse#retrorse-ewn-00124676-a" , "https://en-word.net/lemma/antrorse#antrorse-ewn-00124525-a" ,
 "https://en-word.net/lemma/antrorse#antrorse-ewn-00124525-a" , "https://en-word.net/lemma/retrorse#retrorse-ewn-00124676-a" ,
 "https://en-word.net/lemma/terrestrial#terrestrial-ewn-00125790-a" , "https://en-word.net/lemma/aquatic#aquatic-ewn-00124949-a" ,
 "https://en-word.net/lemma/amphibious#amphibious-ewn-00126191-a" , "https://en-word.net/lemma/aquatic#aquatic-ewn-00124949-a" ,
 "https://en-word.net/lemma/aquatic#aquatic-ewn-00124949-a" , "https://en-word.net/lemma/terrestrial#terrestrial-ewn-00125790-a" ,
 "https://en-word.net/lemma/amphibious#amphibious-ewn-00126191-a" , "https://en-word.net/lemma/terrestrial#terrestrial-ewn-00125790-a" ,
 "https://en-word.net/lemma/aquatic#aquatic-ewn-00124949-a" , "https://en-word.net/lemma/amphibious#amphibious-ewn-00126191-a" ,
 "https://en-word.net/lemma/terrestrial#terrestrial-ewn-00125790-a" , "https://en-word.net/lemma/amphibious#amphibious-ewn-00126191-a" ,
 "https://en-word.net/lemma/revocable#revocable-ewn-01764644-a" , "https://en-word.net/lemma/irrevocable#irrevocable-ewn-01765182-a" ,
 "https://en-word.net/lemma/illegal#illegal-ewn-01404858-a" , "https://en-word.net/lemma/legal#legal-ewn-01403566-a" ,
 "https://en-word.net/lemma/attributive#attributive-ewn-00173823-a" , "https://en-word.net/lemma/predicative#predicative-ewn-00174254-a" ,
 "https://en-word.net/lemma/unalterable#unalterable-ewn-00350625-a" , "https://en-word.net/lemma/alterable#alterable-ewn-00350397-a" ,
 "https://en-word.net/lemma/unmodifiable#unmodifiable-ewn-00351486-a" , "https://en-word.net/lemma/modifiable#modifiable-ewn-00351171-a" ,
